দুদেশের সম্পর্কের মধ্যে কৃত্রিম দেয়াল এখন আর নেই: কাদের,"প্রতিবেশী ভারতের সঙ্গে সুসম্পর্কের কথা উল্লেখ করে আওয়ামী লীগ সাধারণ সম্পাদক এবং সড়ক পরিবহন ও সেতুমন্ত্রী ওবায়দুল কাদের বলেছেন, ২১ বছর দুদেশের মধ্যে সম্পর্কের যেই কৃত্রিম দেয়াল ছিল তা এখন আর নেই।



বাংলাদেশে নিযুক্ত ভারতের হাইকমিশনার রিভা গাঙ্গুলী দাস সোমবার সকালে সচিবালয়ে সড়ক পরিবহন ও সেতুমন্ত্রীর সঙ্গে বিদায়ী সাক্ষাৎ করতে এলে তিনি এ কথা বলেন।সেতুমন্ত্রী বলেন, বাংলাদেশ ও ভারতের বন্ধুত্বপূর্ণ সম্পর্ক বহুমাত্রিক। প্রতিবেশী দেশের সঙ্গে সুসম্পর্ক ও পারস্পরিক বোঝাপড়া ভালো হলে দুদেশেরই অর্থনৈতিক উন্নয়ন সহজতর হয়। তিনি বলেন, দুদেশের সরকার এবং পিপল টু পিপল কন্টাক্ট বাড়াতে বাংলাদেশের প্রধানমন্ত্রী শেখ হাসিনা ও ভারতের প্রধানমন্ত্রী নরেন্দ্র মোদি অত্যন্ত উদার এবং ভবিষ্যৎমুখী। দেশের সড়ক যোগাযোগ অবকাঠামো উন্নয়নে ভারতীয় ঋণ কর্মসূচির আওতায় বেশ কিছু প্রকল্প বাস্তবায়িত হচ্ছে বলেও জানান সেতুমন্ত্রী। ওবায়দুল কাদের বলেন, রিভা গাঙ্গুলী দাস বাংলাদেশে ভারত সরকারের পক্ষ থেকে কূটনীতিক দায়িত্ব পালন করেছেন অত্যন্ত দক্ষতা ও আন্তরিকতার সঙ্গে।বাংলাদেশে নিযুক্ত ভারতের বিদায়ী হাইকমিশনার রিভা গাঙ্গুলী দাস তার সাক্ষাতে বলেন, দুদেশের মধ্যকার বিদ্যমান বন্ধুত্বপূর্ণ রাজনৈতিক সম্পর্ক ভবিষ্যতে আরও জোরদার হবে।তিনি বিদায় বেলায় বাংলাদেশকে অনেক মিস করবেন বলেও জানান।
",21/9/2020,politics
হেফাজতের নেতৃত্ব নিয়ে যা বললেন হাছান মাহমুদ,"হেফাজতে ইসলামের নেতৃত্ব নিয়ে যে সংকট দেখা দিয়েছে ধর্মভিত্তিক রাজনৈতিক দলটিতে, সেটি তাদের অভ্যন্তরীণ বিষয় বলে মন্তব্য করেছেন আওয়ামী লীগের যুগ্ম সাধারণ সম্পাদক তথ্যমন্ত্রী ড. হাছান মাহমুদ।



রোববার দুপুরে সচিবালয়ে তথ্য মন্ত্রণালয়ের সভাকক্ষে সমসাময়িক বিষয়ে সাংবাদিকদের সঙ্গে আলাপকালে এক প্রশ্নের জবাবে তিনি এ মন্তব্য করেন।হেফাজতে ইসলামের ভবিষ্যৎ নেতৃত্ব নিয়ে সাংবাদিকদের প্রশ্নের জবাবে মন্ত্রী বলেন, এটি হেফাজতের অভ্যন্তরীণ বিষয়। এগুলো নিয়ে আমি কথা বলতে চাই না।এ সময় হেফাজতের আমির আল্লামা আহমদ শফীর মৃত্যুতে গভীর শোক প্রকাশ করেন তথ্যমন্ত্রী।সম্প্রতি হাটহাজারী মাদ্রাসায় চলমান বিশৃঙ্খলার নিয়ে সাংবাদিকদের এক প্রশ্নের জবাবে হাছান মাহমুদ বলেন, মাওলানা আহমদ শফীর জন্ম আমার নির্বাচনী এলাকার নিজের উপজেলায় এবং আমার পার্শ্ববর্তী ইউনিয়নে। তিনি আলেমদের মধ্যে এবং ওই অঞ্চলে কী পরিমাণ জনপ্রিয় ও সর্বজন শ্রদ্ধেয় ব্যক্তিত্ব ছিলেন, সেটি তার জানাজা থেকে বোঝা যায়। হাটহাজারী মাদ্রাসার বিশৃঙ্খলা প্রতিষ্ঠানটির অভ্যন্তরীণ বিষয়। কিন্তু সেটি যে মাদ্রাসার দীর্ঘদিনের মহাপরিচালকের ওপর মানসিক চাপ তৈরি করে থাকবে, সেটিই স্বাভাবিক।",21/9/2020,politics
‘খালেদা জিয়াকে ফের কারাগারে পাঠানোর দাবি ওঠতে পারে’,"বিএনপি নেত্রী খালেদা জিয়াকে ফের কারাগারে পাঠানোর দাবি ওঠতে পারে বলে সংশয় প্রকাশ করেছেন আওয়ামী লীগের যুগ্ম সাধারণ সম্পাদক তথ্যমন্ত্রী ড. হাছান মাহমুদ। তিনি বলেছেন, সরকার মানবিক বিবেচনায় দ্বিতীয় দফায় সাজা স্থগিত করলেও দলটির নেতারা তার (খালেদা জিয়া) বিষয়ে যেভাবে বক্তব্য দিচ্ছেন, তাতে তাকে ফের কারাগারে পাঠানোর দাবি ওঠতে পারে।



রোববার সচিবালয়ে এক প্রেস ব্রিফিংয়ে এ সংশয় প্রকাশ করেন ড. হাছান মাহমুদ।বিএনপি চেয়ারপারসন খালেদা জিয়ার সাজা প্রথম দফায় ৬ মাসের স্থগিতাদেশের মেয়াদ শেষ হওয়ার পর দ্বিতীয় দফায় আরও ছয় মাসের জন্য স্থগিত করে সরকার। কিন্তু বিএনপি মহাসচিব মির্জা ফখরুল আলমগীর দাবি করেন, সাজা স্থগিত করলেও খালেদা জিয়াকে অন্তরীণ রাখা হয়েছে।এনিয়ে তথ্যমন্ত্রীর কাছে জানতে চাইলে তিনি বলেন, প্রধানমন্ত্রী শেখ হাসিনা খালেদা জিয়ার সাজা দুই দফায় ছয় মাস করে স্থগিত করে বিরল দৃষ্টান্ত স্থাপন করেছেন। মির্জা ফখরুল ইসলাম আলমগীরের বক্তব্য প্রচন্ড হাস্যকর। মির্জা ফখরুলের বক্তব্যের মাধ্যমে এই প্রশ্নই আসে প্রধানমন্ত্রী তার যে ক্ষমতাবলে খালেদা জিয়াকে কারাগার থেকে মুক্তি দিয়েছেন মির্জা ফখরুল যেভাবে কথাবার্তাগুলো বলছেন এবং তাদের অন্যান্য নেতারা যে কথাগুলো বলছেন এতে মনে হচ্ছে প্রধানমন্ত্রী যে মহানুভবতা দেখিয়েছেন সেটি না দেখাইলেই ভালো হত।হাছান মাহমুদ আরও বলেন, তিনি (খালেদা জিয়া) সাজাপ্রাপ্ত আসামি। তার তো কারাগারেই ভেতরেই থাকার কথা ছিল। তিনি আদালত থেকে তো জামিন পাননি। তাকে প্রধানমন্ত্রী প্রথমে ছয় মাসের জন্য মুক্তি দিয়েছেন, পরে আরও ছয় মাস সেটি বর্ধিত করা হয়েছে। এটি বাংলাদেশের ইতিহাসে নজিরবিহীন। মির্জা ফখরুলের উচিত ছিল এই মহানুভবতার জন্য প্রধানমন্ত্রীকে ধন্যবাদ ও কৃতজ্ঞতা জানানো। কিন্তু সেটি তারা করছেন না।তিনি বলেন, মির্জা ফখরুল ইসলাম আলমগীর সাহেবসহ তাদের অন্যদের বক্ত্যবের প্রেক্ষিতে জনগণের পক্ষ থেকে হয়ত বলা হতে পারে বা এখনই বলা হতে পারে তাকে (খালেদা জিয়া) আবার কারাগারে পাঠানো হোক। এই দাবি উঠে কিনা, সেটিই বড় প্রশ্ন।দুর্নীতির দায়ে দণ্ডিত বিএনপি চেয়ারপারসন ও সাবেক প্রধানমন্ত্রী খালেদা জিয়াকে গত ১৫ সেপ্টেম্বর দুই শর্তে আরও ছয় মাসের জন্য তার সাজা স্থগিত করে আদেশ জারি করে স্বরাষ্ট্র মন্ত্রণালয়। শর্ত দুটি হল- তাকে ঢাকায় নিজের বাসায় থেকে চিকিৎসা নিতে হবে ও বিদেশ যেতে পারবেন না।",21/9/2020,politics
‘বিএনপির আন্দোলনের ডাক মিথ্যাবাদী রাখালের গল্পের মতো’,"আওয়ামী লীগ সাধারণ সম্পাদক ওবায়দুল কাদের বলেছেন, বিএনপির আন্দোলনের হাঁকডাক আর তর্জন-গর্জনই শুধু শোনা যায়; কিন্তু বর্ষণ দেখা যায় না, যাবেও না। বিএনপির আন্দোলনের ডাক মিথ্যাবাদী রাখালের গল্পের মতো বলেও মন্তব্য করেন তিনি।



ওবায়দুল কাদের রোববার সকালে বাংলাদেশ রোড ট্রান্সপোর্ট অথরিটি-বিআরটিএ আয়োজিত বিশেষ সেবা সপ্তাহের উদ্বোধনী অনুষ্ঠানে এ কথা বলেন। তিনি তার সরকারি বাসভবন থেকে ভিডিও কনফারেন্সের মাধ্যমে অনুষ্ঠানে যুক্ত হন। আওয়ামী লীগ সাধারণ সম্পাদক বলেন, বিএনপির আন্দোলন পারস্পরিক অবিশ্বাস, কলহ, মিথ্যাচার আর নেতিবাচক রাজনীতির চক্রে আবদ্ধ, তাদের আন্দোলনের ডাক এখন মিথ্যাবাদী রাখালের গল্পের মতো।

বিএনপি মহাসচিব মির্জা ফখরুল ইসলাম আলমগীরের আন্দোলন-সংগ্রামের মাধ্যমে সরকার হঠানোর ঘোষণা প্রসঙ্গে ওবায়দুল কাদের বলেন, বিএনপি নেতারা কর্মসূচি আর আন্দোলনের ঘোষণা দিয়ে শীতাতপ নিয়ন্ত্রিত কক্ষে বসে থাকেন। তাদের হাঁকডাক অনেক শুনেছেন জনগণ।

আন্দোলনের মধ্য দিয়ে সরকারকে সরাতে না পারলে স্বাধীনতারক্ষা করা যাবে না– বিএনপি মহাসচিবের এমন মন্তব্যের সমালোচনায় ওবায়দুল কাদের বলেন, তার মুখে এমন কথা শুনলে জনগণ এখন হাসে। তারা কাদের নিয়ে আন্দোলন করবে? এ দেশের স্বাধীনতা এসেছে আওয়ামী লীগের হাত ধরে, দেশের প্রতিটি অর্জনের সঙ্গে মিশে আছে আওয়ামী লীগ।
তিনি বলেন, তারা আন্দোলন করে দলীয় অফিসের সামনে নিজ দলের নেতাকর্মীদের মাথা ফাটিয়ে। 
আওয়ামী লীগের সাধারণ সম্পাদক বলেন, সরকারের বিরুদ্ধে বিএনপি প্রতি বছর ঈদের পর আন্দোলন শুরুর ঘোষণা দেয়; কিন্তু জনগণ কত ঈদ যে পার করল, আন্দোলন আর দেখে না, রাজপথ শূন্যই থাকে।তিনি বলেন, বিএনপির আন্দোলনের দ্বার রুদ্ধ করে তারা প্রেস ব্রিফিংয়ের মধ্যেই সীমাবদ্ধ। 
সড়ক পরিবহন ও সেতুমন্ত্রী ওবায়দুল কাদের বলেন, সরকার সেবা সহজীকরণে এবং গ্রাহকদের সুবিধার্থে দেশের যে কোনো সার্কেল অফিস থেকে যানবাহনের ফিটনেস সনদ নেয়ার সুযোগ সৃষ্টি করেছে। 
তিনি বলেন, বিআরটিএকে সত্যিকার অর্থে সেবামুখী প্রতিষ্ঠান গড়ে তুলতে হবে।
এ সময় উপস্থিত ছিলেন সড়ক ও মহাসড়ক বিভাগের সচিব মো. নজরুল ইসলাম, বিআরটিএর চেয়ারম্যান নূর মোহাম্মদ মজুমদারসহ মন্ত্রণালয়ের কর্মকর্তারা।
",21/9/2020,politics
তৃণমূলে আ’লীগের পাঁচ সাংগঠনিক নির্দেশনা,"তৃণমূলে পাঁচ দফা সাংগঠনিক নির্দেশনা পাঠিয়েছে ক্ষমতাসীন আওয়ামী লীগ। দলের প্রেসিডিয়াম বৈঠকের সিদ্ধান্তের আলোকে জেলা আওয়ামী লীগ সভাপতি-সাধারণ সম্পাদকদের কাছে এই নির্দেশনা সংবলিত চিঠি পাঠানো হয়েছে। শনিবার সন্ধ্যায় আওয়ামী লীগের উপ-দফতর সম্পাদক সায়েম খান যুগান্তরকে এ তথ্য নিশ্চিত করেন। তিনি বলেন, আমরা জেলা আওয়ামী লীগের সভাপতি-সাধারণ সম্পাদকের কাছে নির্দেশনা পাঠিয়ে দিয়েছি।



সূত্র জানায়, আওয়ামী লীগ সাধারণ সম্পাদক ওবায়দুল কাদের স্বাক্ষরিত ওই চিঠিতে বলা হয়েছে, ১৬ সেপ্টেম্বর গণভবনে প্রেসিডিয়ামের গুরুত্বপূর্ণ সভায় আওয়ামী লীগ সভাপতি শেখ হাসিনা নিম্নলিখিত সাংগঠনিক নির্দেশনা দিয়েছেন। নির্দেশনাগুলো হল- এক. সারা দেশে আওয়ামী লীগের সাংগঠনিক কার্যক্রমকে আরও জোরদার করার লক্ষ্যে ৮টি বিভাগীয় কমিটি গঠনের সিদ্ধান্ত গৃহীত হয়েছে। এ কমিটিতে কেন্দ্রীয় যুগ্ম-সাধারণ সম্পাদক ও সাংগঠনিক সম্পাদকের পাশাপাশি সভাপতিমণ্ডলীর সদস্য ও কেন্দ্রীয় কার্যনির্বাহী সংসদের সদস্যরা অন্তর্ভুক্ত হবেন। যা পরবর্তী সময়ে জানানো হবে।দুই. আগামী ২৮ সেপ্টেম্বর আওয়ামী লীগ সভাপতি বঙ্গবন্ধুকন্যা প্রধানমন্ত্রী শেখ হাসিনার ৭৪তম জন্মদিন। দিবসটি উপলক্ষে আওয়ামী লীগ সারা দেশে সব মসজিদে দোয়া মাহফিল ও মন্দির, গির্জা, প্যাগোডাসহ সব উপাসনালয়ে বিশেষ প্রার্থনা এবং সীমিত পরিসরে স্বাস্থ্য সুরক্ষাবিধি মেনে আলোচনা সভার আয়োজন করবে। তিন. গত বছর আওয়ামী লীগের ২১তম জাতীয় কাউন্সিল অনুষ্ঠিত হওয়ার আগে-পরে দলের ৩১টি সাংগঠনিক জেলার কাউন্সিল সম্পন্ন হয়েছে। মেয়াদোত্তীর্ণ বাকি সাংগঠনিক জেলাগুলোতে কাউন্সিল অনুষ্ঠানের মাধ্যমে নতুন নেতৃত্ব নির্বাচন করতে হবে। তবে জেলা সম্মেলনের আগে জেলার অধীন ওয়ার্ড, ইউনিয়ন ও উপজেলা কাউন্সিল সম্পন্ন করতে হবে। চার. নতুন কমিটি গঠনের ক্ষেত্রে সংগঠনের বিভিন্ন পর্যায়ের ত্যাগী-পরীক্ষিত-সৎ বিশেষ করে বন্যা, ঘূর্ণিঝড় ও করোনাকালীন সময়ে যারা দেশের মানুষের কল্যাণে ত্যাগ স্বীকার করেছেন তাদের মূল্যায়ন করতে হবে। পাঁচ. সাংগঠনিক কার্যক্রমে স্বাস্থ্য সুরক্ষা বিধি কড়াকড়িভাবে প্রতিপালন এবং করোনা মহামারী প্রতিরোধে জনগণের মধ্যে সচেতনতা বৃদ্ধিতে কাজ করার নির্দেশনা দেয়া হয়েছে।",21/9/2020,politics
এমপি পঙ্কজ দেবনাথ করোনায় আক্রান্ত,"করোনাভাইরাসে আক্রান্ত হয়েছেন বরিশাল-৪ (হিজলা-মেহেন্দিগঞ্জ) আসনে সরকারদলীয় সংসদ সদস্য পঙ্কজ দেবনাথ। তিনি ঢাকায় নিজ বাড়িতে আইসোলেশনে আছেন।



শুক্রবার বিকালে তার করোনা পজিটিভ রিপোর্ট আসে।এমপি পঙ্কজ দেবনাথ নিজেই গণমাধ্যমকে তার করোনা আক্রান্তের বিষয়টি জানিয়েছেন।তিনি জানান, গত বুধবার তিনি জ্বরে আক্রান্ত হন। সঙ্গে শরীরব্যথা শুরু হয়। এরপর তিনি করোনা পরীক্ষা করান। শুক্রবার বিকালে তার করোনা পজিটিভ রিপোর্ট আসে।জ্বর ও শরীর ব্যথা ছাড়া অন্য কোনো উপসর্গ নেই বলে জানান এমপি পঙ্কজ। চিকিৎসকের পরামর্শে ঢাকার বাড়িতেই আইসোলেশনে আছেন তিনি।",21/9/2020,politics
দুর্নীতির কারণে পেঁয়াজসহ নিত্যপণ্যের দাম আকাশচুম্বী: ফখরুল,"বিএনপির মহাসচিব মির্জা ফখরুল ইসলাম আলমগীর বলেছেন, দুর্নীতির কারণেই পেঁয়াজসহ নিত্যপণ্যের দাম আকাশচুম্বী।



রোববার এক টুইটবার্তায় এমন অভিযোগ করে তিনি বলেন, সরকারের দুর্নীতি ও উদাসীনতার কারণে দ্রব্যমূল্য স্থিতিশীল রাখতে ব্যর্থ। মির্জা ফখরুল বলেন, করোনা মহামারীকালে সীমিত অর্থনৈতিক কর্মকাণ্ডের ফলে মানুষ পড়েছে নিদারুণ অর্থকষ্টে। অথচ নিত্যপণ্যের দাম আকাশচুম্বী। তিনি জানান, ২০১৯ এ পেঁয়াজের দাম ১০ গুণ বেড়েছিল! সেই সঙ্কট ফিরে এসেছে। দ্রব্যমূল্য স্থিতিশীল রাখতে এই ব্যর্থতা, ম্যান্ডেটবিহীন সরকারের দুর্নীতি ও উদাসীনতারই স্বাক্ষর।",21/9/2020,politics
অধ্যাপক মোর্শেদকে অব্যাহতির সিদ্ধান্ত বাতিল দাবি ঢাবি ছাত্রদলের,"ঢাকা বিশ্ববিদ্যালয়ের মার্কেটিং বিভাগের অধ্যাপক ড. মোর্শেদ হাসান খানকে চাকুরি থেকে অব্যাহতির সিদ্ধান্ত বাতিল এবং তাকে চাকুরিতে পুনর্বহালের দাবি জানিয়েছে ছাত্রদল।



রোববার রাজু ভাস্কর্যের পাদদেশে প্রতিবাদ সমাবেশে এ দাবি জানান ঢাকা বিশ্ববিদ্যালয় শাখা ছাত্রদল।সমাবেশে বক্তারা বলেন, ড. মোর্শেদ স্যারকে একটা লেখার কারণে চাকরি থেকে অব্যাহতি দেয়া আইনের পরিপন্থী। বিশ্ববিদ্যালয়ের আদেশে স্বাধীন মত প্রকাশের অধিকার দিয়েছে। রাজনৈতিক মতাদর্শ গ্রহণের অধিকার দিয়েছে। লেখাটির জন্য দুঃখ প্রকাশ করে লেখাটি প্রত্যাহার করেছে। তারপরও বিশ্ববিদ্যালয় প্রশাসন তদন্তসহ নানা কার্যক্রম করেছে। চাকরি থেকে অব্যাহতি বাইরের কারো চাপে দেয়া হয়েছে। এক্ষেত্রে বিশ্ববিদ্যালয়ের আদেশ ও স্ট্যাটিউট ফলো করা হয়নি। শুধু দলীয় কারণে তাকে চাকুরি থেকে অব্যাহতি দেয়া হয়েছে।ঢাকা বিশ্ববিদ্যালয় ছাত্রদলের আহবায়ক রাকিবুল ইসলাম রাকিবের সভাপতিত্বে এবং সদস্য সচিব আমানউল্লাহ আমানের সঞ্চালনায় সমাবেশে আরও বক্তব্য দেন কেন্দ্রীয় সংসদের সাধারণ সম্পাদক ইকবাল হোসেন শ্যামল, সহ-সভাপতি জাকিরুল ইসলাম জাকির, আশরাফুল আলম ফকির লিংকন, হাফিজুর রহমান হাফিজ, মাজেদুল ইসলাম রুমন, কে এম মুসাব্বির সাফি, যুগ্ম সম্পাদক মো. শাহনেওয়াজ, তানজিল হাসান,তবিবুর রহমান সাগর,এ বি এম মাহমুদ আলম সরদার, নিজামউদ্দিন রিপন,মারুফ এলাহী রনি, সহ-সাধারণ সম্পাদক আবু আফসান মোহাম্মদ ইয়াহ ইয়াহ,কে এম সাখাওয়াত হোসাইন, মাঈনুদ্দিন নিলয়, আক্তারুজ্জামান আকতার সহ-সাংগঠনিক সম্পাদক ডা. তৌহিদুর রহমান আউয়াল, চট্টগ্রাম বিভাগীয় সহ-সাংগঠনিক সম্পাদক সাব্বির হোসেন, ঢাকা বিশ্ববিদ্যালয়ের যুগ্ম আহবায়ক আকতার হোসেন, নাছিরউদ্দীন নাছির,জহিরউদ্দীন আহমেদ, আশরাফুল ইসলাম খান আনিক, খোরশেদ আলম সোহেল, এইচ এম আবু জাফর,সোহেল রানা, এবিএম এজাজুল কবির জুয়েল,শাফি ইসলাম, রিয়াদ রহমান, হাসান আল আরিফ, মশিউর রহমান, জেহাদুল ইসলাম রঞ্জু, শরিফুল ইসলাম প্রধান, এস এম মাহমুদুল হাসান রনি, এনামুল হক এনাম, মাসুদুর রহমান মাসুদ, আবুল বাসার, জসীমউদ্দিন, মোস্তাফিজুর রহমান রুবেল, এনায়েত উল্লাহ শরিফ, ফারুক হোসেন, বায়জিদ হোসাইন, জিএম ফখরুল ইসলাম, শরিফুল ইসলাম, মিয়া মো. রাসেল প্রমুখ।",21/9/2020,politics
প্রার্থী মনোনয়ন নীতিমালায় সংশোধনী এনেছে বিএনপি,"স্থানীয় সরকার নির্বাচনে দলীয় প্রার্থী নির্বাচনে তৃণমূলের মতামতকে গুরুত্ব দেবে বিএনপি। এরই অংশ হিসেবে উপজেলা, পৌরসভা ও ইউনিয়ন পরিষদ নির্বাচনে প্রার্থী মনোনয়নের নীতিমালা প্রণয়ন করেছে দলটি। 
রোববার বিএনপির সিনিয়র যুগ্ম মহাসচিব রুহুল কবির রিজভী স্বাক্ষরিত এক সংবাদ বিজ্ঞপ্তিতে মাঠপর্যায়ের নেতারা প্রার্থী মনোনয়নের জন্য যে পদ্ধতি ও প্রক্রিয়া অনুসরণ করবেন তার পুনঃসংশোধনী প্রকাশ করা হয়।
আগামী ডিসেম্বর থেকে উপজেলা, পৌরসভা ও ইউনিয়ন পরিষদের নির্বাচনের পরিপ্রেক্ষিতে বিএনপির পক্ষ থেকে এ নীতিমালা দলের মাঠপর্যায়ের নেতাদের অনুসরণ করতে বলা হয়েছে। ফলে স্থানীয় সরকার নির্বাচনে অংশ নিতে হলে তৃণমূল বিএনপির কাছে যেতে হবে সম্ভাব্য প্রার্থীকে।
বিজ্ঞপ্তিতে বলা হয়, উপজেলা পরিষদ নির্বাচনের ক্ষেত্রে জেলা বিএনপির সভাপতি, সাধারণ সম্পাদক অথবা আহ্বায়ক ও সদস্য সচিব/১নং যুগ্ম আহ্বায়ক (২ জন), উপজেলা বিএনপির সভাপতি, সাধারণ সম্পাদক ও ১নং সাংগঠনিক সম্পাদক অথবা আহ্বায়ক, সদস্য সচিব ও ১নং যুগ্ম আহ্বায়ক, (যে কমিটিতে সদস্য সচিব নাই, সেখানে আহ্বায়ক, ১নং ও ২নং যুগ্ম আহ্বায়ক সুপারিশ করবে) (৩ জন)- এ ৫ জন আলোচনাক্রমে দলীয় প্রার্থী মনোনয়নের জন্য লিখিত সুপারিশ করবেন। এবং সংশ্লিষ্ট প্রার্থীর আবেদন ‘জাতীয় পরিচয় পত্র’ এবং হালনাগাদ ‘ভোটার তালিকাসহ মনোনয়ন দাখিলের শেষ তারিখের ৫ কার্যদিবস পূর্বে চেয়ারপারসনের গুলশান কার্যালয়ে বাহক মারফত পাঠাবেন।
পৌরসভা নির্বাচনের ক্ষেত্রে জেলা বিএনপির সভাপতি, সাধারণ সম্পাদক অথবা আহ্বায়ক ও সদস্য সচিব/১নং যুগ্ম আহ্বায়ক (২ জন), পৌরসভা বিএনপির সভাপতি, সাধারণ সম্পাদক ও ১নং সাংগঠনিক সম্পাদক অথবা আহ্বায়ক, সদস্য সচিব ও ১নং যুগ্ম আহ্বায়ক, (যে কমিটিতে সদস্য সচিব নাই, সেখানে আহ্বায়ক, ১নং ও ২নং যুগ্ম আহ্বায়ক সুপারিশ করবে) (৩ জন)-৫ জন আলোচনাক্রমে দলীয় প্রার্থী মনোনয়নের জন্য লিখিত সুপারিশ করবেন। এবং সংশ্লিষ্ট প্রার্থীর আবেদন ‘জাতীয় পরিচয় পত্র’ এবং হালনাগাদ ‘ভোটার তালিকাসহ মনোনয়ন দাখিলের শেষ তারিখের ৫ কার্যদিবস পূর্বে চেয়ারপারসনের গুলশান কার্যালয়ে বাহক মারফত পাঠাবেন।
ইউনিয়ন পরিষদ নির্বাচনের ক্ষেত্রে উপজেলা বিএনপির সভাপতি, সাধারণ সম্পাদক অথবা আহ্বায়ক ও সদস্য সচিব/১নং যুগ্ম আহ্বায়ক (২ জন), ইউনিয়ন বিএনপির সভাপতি, সাধারণ সম্পাদক ও সাংগঠনিক সম্পাদক অথবা আহ্বায়ক, সদস্য সচিব ও ১নং যুগ্ম আহ্বায়ক, (যে কমিটিতে সদস্য সচিব নাই, সেখানে আহ্বায়ক, ১নং ও ২নং যুগ্ম আহ্বায়ক সুপারিশ করবে) (৩ জন)- এ ৫ জন আলোচনাক্রমে দলীয় প্রার্থী মনোনয়নের জন্য লিখিত সুপারিশ করবেন। এবং সংশ্লিষ্ট প্রার্থীর আবেদন ‘জাতীয় পরিচয় পত্র’ এবং হালনাগাদ ‘ভোটার তালিকাসহ মনোনয়ন দাখিলের শেষ তারিখের ৫ কার্যদিবস পূর্বে চেয়ারপারসনের গুলশান কার্যালয়ে বাহক মারফত পাঠাবেন।
বিজ্ঞপ্তিতে রুহুল কবির রিজভী আরও জানান, সারা দেশে দলের জেলা সভাপতি, সাধারণ সম্পাদক, আহ্বায়ক; উপজেলা সভাপতি, সাধারণ সম্পাদক, আহ্বায়ক, পৌরসভা সভাপতি, সাধারণ সম্পাদক, আহ্বায়ক এবং ইউনিয়ন সভাপতি, সাধারণ সম্পাদক ও আহ্বায়কদের জ্ঞাতার্থে জানানো যাচ্ছে যে, উপজেলা পরিষদ চেয়ারম্যান, ভাইস চেয়ারম্যান (পুরুষ ও মহিলা), পৌরসভা মেয়র এবং ইউনিয়ন পরিষদ চেয়ারম্যান পদে সাধারণ নির্বাচন/উপনির্বাচনে দলীয় প্রার্থী মনোনয়নের জন্য এই পদ্ধতি/প্রক্রিয়া অনুসরণের মাধ্যমে অংশ নিতে পারবেন।



",21/9/2020,politics
খালেদা জিয়ার ৪ মামলার স্থগিতাদেশ আপিলেও বহাল,"দুর্নীতির দুই মামলায় দণ্ডিত বিএনপি চেয়ারপারসন খালেদা জিয়ার বিরুদ্ধে থাকা নাশকতার তিন ও মানহানির এক মামলার কার্যক্রমের ওপর হাইকোর্টের দেয়া স্থগিতাদেশ বহাল রেখেছেন আপিল বিভাগ। একইসঙ্গে অগ্রাধিকার ভিত্তিতে হাইকোর্টের রুল শুনানি করতে বলা হয়েছে।



মামলাগুলো সচল চেয়ে রাষ্ট্রপক্ষের আবেদনের শুনানি শেষে রোববার বিচারপতি ইমান আলীর নেতৃত্বাধীন তিন সদস্যের আপিল বিভাগ এ আদেশ দেন। আদালতে রাষ্ট্রপক্ষে শুনানিতে ছিলেন অতিরিক্ত অ্যাটর্নি জেনারেল মমতাজ উদ্দিন ফকির। আর খালেদা জিয়ার পক্ষে শুনানিতে ছিলেন ব্যারিস্টার মাহবুব উদ্দিন খোকন।খালেদা জিয়ার আইনজীবী ব্যারিস্টার এহসানুর রহমান গণমাধ্যমকে এই তথ্য নিশ্চিত করেন।এর আগে ২০১৪ সালের নির্বাচনের আগে ও পরে গাড়ি ভাঙচুরসহ অগ্নিসংযোগের অভিযোগে খালেদা জিয়াকে হুকুমের আসামি করে নাশকতার মামলাগুলো দায়ের করা হয়। রাজধানীর দারুস সালাম থানায় নাশকতার অভিযোগে তিনটি এবং মুক্তিযুদ্ধে শহীদদের সংখ্যা নিয়ে বিরূপ মন্তব্যের অভিযোগ পৃথক আরেকটি মামলা হয়। এসব মামলা স্থগিত চেয়ে খালেদা জিয়ার পক্ষে হাইকোর্টে আবেদন জানানো হলে তা মঞ্জুর করা হয়। একইসঙ্গে মামলার স্থগিতের বিষয়ে রুল জারি করেন হাইকোর্ট। পরে হাইকোর্টের আদেশের বিরুদ্ধে আপিল বিভাগে আবেদন জানায় রাষ্ট্রপক্ষের আইনজীবীরা। প্রসঙ্গত, এই চার মামলাসহ খালেদা জিয়ার বিরুদ্ধে থাকা মামলাগুলোর মধ্যে মোট ১১ মামলার কার্যক্রমের ওপর স্থগিতাদেশ বহাল রাখলেন আপিল বিভাগ।",21/9/2020,politics
